Date,Mkt,Rf,Rm-Rf,S,B,SMB,H,L,HML,U,D,UMD,S-Rf,B-Rf,H-Rf,L-Rf,U-Rf,D-Rf
197112,0.0913,0.0037,0.0876,0.121433333,0.089266667,0.032166667,0.1078,0.1098,-0.002,0.1089,0.11555,-0.00665,0.118933333,0.086766667,0.1053,0.1073,0.1064,0.11305
197201,0.0284,0.0029,0.0255,0.088266667,0.026166667,0.0621,0.0778,0.058,0.0198,0.05655,0.05415,0.0024,0.085766667,0.023666667,0.0753,0.0555,0.05405,0.05165
197202,0.0313,0.0025,0.0288,0.0348,0.021033333,0.013766667,0.01725,0.04645,-0.0292,0.0457,0.0187,0.027,0.0323,0.018533333,0.01475,0.04395,0.0432,0.0162
197203,0.0087,0.0027,0.006,0.001766667,0.0039,-0.002133333,-0.00155,0.01765,-0.0192,0.01675,-0.01235,0.0291,-0.000733333,0.0014,-0.00405,0.01515,0.01425,-0.01485
197204,0.0055,0.0029,0.0026,0.0072,0.007066667,0.000133333,0.0082,0.0046,0.0036,0.01975,-0.00885,0.0286,0.0047,0.004566667,0.0057,0.0021,0.01725,-0.01135
197205,0.0164,0.003,0.0134,-0.0198,0.008266667,-0.028066667,-0.01875,0.0062,-0.02495,0.01335,-0.01825,0.0316,-0.0223,0.005766667,-0.02125,0.0037,0.01085,-0.02075
197206,-0.0209,0.0029,-0.0238,-0.029533333,-0.030966667,0.001433333,-0.04085,-0.02285,-0.018,-0.02225,-0.0417,0.01945,-0.032033333,-0.033466667,-0.04335,-0.02535,-0.02475,-0.0442
197207,-0.0043,0.0031,-0.0074,-0.0343,-0.005333333,-0.028966667,-0.01615,-0.0219,0.00575,-0.0103,-0.0378,0.0275,-0.0368,-0.007833333,-0.01865,-0.0244,-0.0128,-0.0403
197208,0.036,0.0029,0.0331,0.0113,0.0533,-0.042,0.04915,0.0038,0.04535,0.0034,0.057,-0.0536,0.0088,0.0508,0.04665,0.0013,0.0009,0.0545
197209,-0.0077,0.0034,-0.0111,-0.031433333,-0.004033333,-0.0274,-0.01545,-0.0196,0.00415,-0.0129,-0.0304,0.0175,-0.033933333,-0.006533333,-0.01795,-0.0221,-0.0154,-0.0329
197210,0.0087,0.004,0.0047,-0.012166667,0.014833333,-0.027,0.00275,-0.00955,0.0123,-0.00125,-0.0085,0.00725,-0.014666667,0.012333333,0.00025,-0.01205,-0.00375,-0.011
197211,0.0498,0.0037,0.0461,0.053366667,0.063533333,-0.010166667,0.0819,0.03295,0.04895,0.0319,0.08395,-0.05205,0.050866667,0.061033333,0.0794,0.03045,0.0294,0.08145
197212,0.0112,0.0037,0.0075,-0.014766667,0.005133333,-0.0199,-0.0138,0.00865,-0.02245,0.0194,-0.03055,0.04995,-0.017266667,0.002633333,-0.0163,0.00615,0.0169,-0.03305
197301,-0.0275,0.0044,-0.0319,-0.0561,-0.020266667,-0.035833333,-0.02515,-0.05265,0.0275,-0.03495,-0.07225,0.0373,-0.0586,-0.022766667,-0.02765,-0.05515,-0.03745,-0.07475
197302,-0.0444,0.0041,-0.0485,-0.082466667,-0.042566667,-0.0399,-0.0534,-0.07125,0.01785,-0.06675,-0.08785,0.0211,-0.084966667,-0.045066667,-0.0559,-0.07375,-0.06925,-0.09035
197303,-0.0079,0.0046,-0.0125,-0.027333333,0.0017,-0.029033333,0.00025,-0.0263,0.02655,0.00115,-0.03505,0.0362,-0.029833333,-0.0008,-0.00225,-0.0288,-0.00135,-0.03755
197304,-0.0518,0.0052,-0.057,-0.074233333,-0.032633333,-0.0416,-0.0317,-0.08925,0.05755,-0.043,-0.10655,0.06355,-0.076733333,-0.035133333,-0.0342,-0.09175,-0.0455,-0.10905
197305,-0.0245,0.0051,-0.0296,-0.081333333,-0.020433333,-0.0609,-0.0526,-0.05315,0.00055,-0.03005,-0.101,0.07095,-0.083833333,-0.022933333,-0.0551,-0.05565,-0.03255,-0.1035
197306,-0.0086,0.0051,-0.0137,-0.036866667,-0.006733333,-0.030133333,-0.0171,-0.0315,0.0144,-0.00765,-0.05085,0.0432,-0.039366667,-0.009233333,-0.0196,-0.034,-0.01015,-0.05335
197307,0.057,0.0064,0.0506,0.1244,0.0462,0.0782,0.06985,0.1232,-0.05335,0.05075,0.16575,-0.115,0.1219,0.0437,0.06735,0.1207,0.04825,0.16325
197308,-0.0296,0.007,-0.0366,-0.044033333,-0.0232,-0.020833333,-0.0249,-0.03645,0.01155,-0.0266,-0.06105,0.03445,-0.046533333,-0.0257,-0.0274,-0.03895,-0.0291,-0.06355
197309,0.0539,0.0068,0.0471,0.0969,0.067566667,0.029333333,0.0878,0.06685,0.02095,0.0596,0.13,-0.0704,0.0944,0.065066667,0.0853,0.06435,0.0571,0.1275
197310,-0.0004,0.0065,-0.0069,-0.003966667,-0.001166667,-0.0028,0.00475,-0.01285,0.0176,0.02245,-0.045,0.06745,-0.006466667,-0.003666667,0.00225,-0.01535,0.01995,-0.0475
197311,-0.1207,0.0056,-0.1263,-0.188666667,-0.111433333,-0.077233333,-0.13495,-0.17625,0.0413,-0.1295,-0.21595,0.08645,-0.191166667,-0.113933333,-0.13745,-0.17875,-0.132,-0.21845
197312,0.0114,0.0064,0.005,-0.019966667,0.0326,-0.052566667,0.02185,-0.0169,0.03875,0.04225,-0.06065,0.1029,-0.022466667,0.0301,0.01935,-0.0194,0.03975,-0.06315
197401,0.0044,0.0063,-0.0019,0.1043,0.007633333,0.096666667,0.08955,0.0322,0.05735,0.02165,0.1096,-0.08795,0.1018,0.005133333,0.08705,0.0297,0.01915,0.1071
197402,0.0024,0.0058,-0.0034,0.008166667,0.007366667,0.0008,0.0198,-0.00505,0.02485,0.0041,0.0028,0.0013,0.005666667,0.004866667,0.0173,-0.00755,0.0016,0.0003
197403,-0.0234,0.0056,-0.029,-0.002766667,-0.026666667,0.0239,-0.0111,-0.0105,-0.0006,-0.0239,-0.014,-0.0099,-0.005266667,-0.029166667,-0.0136,-0.013,-0.0264,-0.0165
197404,-0.046,0.0075,-0.0535,-0.051933333,-0.0453,-0.006633333,-0.0394,-0.0493,0.0099,-0.04725,-0.06725,0.02,-0.054433333,-0.0478,-0.0419,-0.0518,-0.04975,-0.06975
197405,-0.042,0.0075,-0.0495,-0.071966667,-0.044466667,-0.0275,-0.06595,-0.04465,-0.0213,-0.0685,-0.06605,-0.00245,-0.074466667,-0.046966667,-0.06845,-0.04715,-0.071,-0.06855
197406,-0.0229,0.006,-0.0289,-0.023233333,-0.0218,-0.001433333,-0.0193,-0.02665,0.00735,-0.01655,-0.04075,0.0242,-0.025733333,-0.0243,-0.0218,-0.02915,-0.01905,-0.04325
197407,-0.0709,0.007,-0.0779,-0.0467,-0.054733333,0.008033333,-0.0285,-0.0802,0.0517,-0.04575,-0.0758,0.03005,-0.0492,-0.057233333,-0.031,-0.0827,-0.04825,-0.0783
197408,-0.0878,0.006,-0.0938,-0.0837,-0.075833333,-0.007866667,-0.0722,-0.09795,0.02575,-0.07075,-0.101,0.03025,-0.0862,-0.078333333,-0.0747,-0.10045,-0.07325,-0.1035
197409,-0.1097,0.0081,-0.1178,-0.0862,-0.0902,0.004,-0.07215,-0.1267,0.05455,-0.07545,-0.11865,0.0432,-0.0887,-0.0927,-0.07465,-0.1292,-0.07795,-0.12115
197410,0.1656,0.0051,0.1605,0.099633333,0.1339,-0.034266667,0.07845,0.17965,-0.1012,0.1446,0.1498,-0.0052,0.097133333,0.1314,0.07595,0.17715,0.1421,0.1473
197411,-0.041,0.0054,-0.0464,-0.050966667,-0.037,-0.013966667,-0.0468,-0.0455,-0.0013,-0.0296,-0.0519,0.0223,-0.053466667,-0.0395,-0.0493,-0.048,-0.0321,-0.0544
197412,-0.027,0.007,-0.034,-0.0675,-0.019733333,-0.047766667,-0.05105,-0.0508,-0.00025,-0.0321,-0.0615,0.0294,-0.07,-0.022233333,-0.05355,-0.0533,-0.0346,-0.064
197501,0.1416,0.0058,0.1358,0.271333333,0.162766667,0.108566667,0.25665,0.174,0.08265,0.149,0.287,-0.138,0.268833333,0.160266667,0.25415,0.1715,0.1465,0.2845
197502,0.0584,0.0043,0.0541,0.044733333,0.042966667,0.001766667,0.02835,0.0736,-0.04525,0.04915,0.05495,-0.0058,0.042233333,0.040466667,0.02585,0.0711,0.04665,0.05245
197503,0.0302,0.0041,0.0261,0.0763,0.039066667,0.037233333,0.079,0.05225,0.02675,0.04615,0.06585,-0.0197,0.0738,0.036566667,0.0765,0.04975,0.04365,0.06335
197504,0.0465,0.0044,0.0421,0.043266667,0.047866667,-0.0046,0.0483,0.06265,-0.01435,0.055,0.04035,0.01465,0.040766667,0.045366667,0.0458,0.06015,0.0525,0.03785
197505,0.0551,0.0044,0.0507,0.079866667,0.042733333,0.037133333,0.0396,0.08115,-0.04155,0.06185,0.0666,-0.00475,0.077366667,0.040233333,0.0371,0.07865,0.05935,0.0641
197506,0.0515,0.0041,0.0474,0.070133333,0.061666667,0.008466667,0.07135,0.05515,0.0162,0.0621,0.0615,0.0006,0.067633333,0.059166667,0.06885,0.05265,0.0596,0.059
197507,-0.0604,0.0048,-0.0652,-0.0256,-0.052133333,0.026533333,-0.0344,-0.05075,0.01635,-0.043,-0.04735,0.00435,-0.0281,-0.054633333,-0.0369,-0.05325,-0.0455,-0.04985
197508,-0.0236,0.0048,-0.0284,-0.0527,-0.0204,-0.0323,-0.0462,-0.03495,-0.01125,-0.0388,-0.03725,-0.00155,-0.0552,-0.0229,-0.0487,-0.03745,-0.0413,-0.03975
197509,-0.038,0.0053,-0.0433,-0.0354,-0.036,0.0006,-0.0369,-0.0402,0.0033,-0.0386,-0.04195,0.00335,-0.0379,-0.0385,-0.0394,-0.0427,-0.0411,-0.04445
197510,0.0559,0.0056,0.0503,0.0226,0.0631,-0.0405,0.0415,0.04035,0.00115,0.04235,0.04355,-0.0012,0.0201,0.0606,0.039,0.03785,0.03985,0.04105
197511,0.0312,0.0041,0.0271,0.0248,0.036333333,-0.011533333,0.0402,0.0215,0.0187,0.02365,0.0283,-0.00465,0.0223,0.033833333,0.0377,0.019,0.02115,0.0258
197512,-0.011,0.0048,-0.0158,-0.009766667,-0.000266667,-0.0095,0.00235,-0.0168,0.01915,-0.01155,-0.01035,-0.0012,-0.012266667,-0.002766667,-0.00015,-0.0193,-0.01405,-0.01285
197601,0.126,0.0047,0.1213,0.194166667,0.145166667,0.049,0.2143,0.12965,0.08465,0.1751,0.1304,0.0447,0.191666667,0.142666667,0.2118,0.12715,0.1726,0.1279
197602,0.0073,0.0034,0.0039,0.088166667,0.016966667,0.0712,0.0852,0.02685,0.05835,0.0488,0.04525,0.00355,0.085666667,0.014466667,0.0827,0.02435,0.0463,0.04275
197603,0.0268,0.004,0.0228,0.014133333,0.0288,-0.014666667,0.01985,0.0209,-0.00105,0.01885,0.0171,0.00175,0.011633333,0.0263,0.01735,0.0184,0.01635,0.0146
197604,-0.0104,0.0042,-0.0146,-0.010433333,-0.0093,-0.001133333,-0.0134,-0.0128,-0.0006,-0.0113,-0.0164,0.0051,-0.012933333,-0.0118,-0.0159,-0.0153,-0.0138,-0.0189
197605,-0.0094,0.0037,-0.0131,-0.022,-0.009533333,-0.012466667,-0.02185,-0.00705,-0.0148,-0.02255,-0.0114,-0.01115,-0.0245,-0.012033333,-0.02435,-0.00955,-0.02505,-0.0139
197606,0.0445,0.0043,0.0402,0.036233333,0.050233333,-0.014,0.0449,0.04075,0.00415,0.0386,0.0429,-0.0043,0.033733333,0.047733333,0.0424,0.03825,0.0361,0.0404
197607,-0.0062,0.0047,-0.0109,0.0014,-0.0016,0.003,0.006,-0.01095,0.01695,-0.0086,-0.0076,-0.001,-0.0011,-0.0041,0.0035,-0.01345,-0.0111,-0.0101
197608,-0.0014,0.0042,-0.0056,-0.020633333,0.000466667,-0.0211,-0.0095,-0.01975,0.01025,-0.01685,-0.0083,-0.00855,-0.023133333,-0.002033333,-0.012,-0.02225,-0.01935,-0.0108
197609,0.0245,0.0044,0.0201,0.0266,0.028033333,-0.001433333,0.02575,0.02805,-0.0023,0.02435,0.02185,0.0025,0.0241,0.025533333,0.02325,0.02555,0.02185,0.01935
197610,-0.0204,0.0041,-0.0245,-0.021033333,-0.023466667,0.002433333,-0.02805,-0.0248,-0.00325,-0.0271,-0.0225,-0.0046,-0.023533333,-0.025966667,-0.03055,-0.0273,-0.0296,-0.025
197611,0.0054,0.004,0.0014,0.0357,0.013333333,0.022366667,0.0307,0.01395,0.01675,0.0354,0.00605,0.02935,0.0332,0.010833333,0.0282,0.01145,0.0329,0.00355
197612,0.0616,0.004,0.0576,0.0977,0.067733333,0.029966667,0.0947,0.0721,0.0226,0.0847,0.07705,0.00765,0.0952,0.065233333,0.0922,0.0696,0.0822,0.07455
197701,-0.0363,0.0036,-0.0399,0.021666667,-0.0269,0.048566667,0.01495,-0.0257,0.04065,0.0049,-0.0347,0.0396,0.019166667,-0.0294,0.01245,-0.0282,0.0024,-0.0372
197702,-0.0158,0.0035,-0.0193,-0.006366667,-0.017166667,0.0108,-0.00835,-0.01465,0.0063,-0.0123,-0.0161,0.0038,-0.008866667,-0.019666667,-0.01085,-0.01715,-0.0148,-0.0186
197703,-0.0092,0.0038,-0.013,0.005,-0.006166667,0.011166667,0.00395,-0.00685,0.0108,-0.0006,-0.0055,0.0049,0.0025,-0.008666667,0.00145,-0.00935,-0.0031,-0.008
197704,0.005,0.0038,0.0012,0.017266667,0.017833333,-0.000566667,0.035,0.001,0.034,0.03085,-0.01145,0.0423,0.014766667,0.015333333,0.0325,-0.0015,0.02835,-0.01395
197705,-0.0108,0.0037,-0.0145,0.000933333,-0.011666667,0.0126,-0.0034,-0.0129,0.0095,0.00095,-0.01925,0.0202,-0.001566667,-0.014166667,-0.0059,-0.0154,-0.00155,-0.02175
197706,0.0514,0.004,0.0474,0.068366667,0.047733333,0.020633333,0.05875,0.0656,-0.00685,0.06815,0.05035,0.0178,0.065866667,0.045233333,0.05625,0.0631,0.06565,0.04785
197707,-0.0128,0.0042,-0.017,0.002,-0.0192,0.0212,-0.0125,-0.00725,-0.00525,-0.00425,-0.00755,0.0033,-0.0005,-0.0217,-0.015,-0.00975,-0.00675,-0.01005
197708,-0.0134,0.0044,-0.0178,-0.005133333,-0.0209,0.015766667,-0.0225,0.00535,-0.02785,-0.01545,0.00195,-0.0174,-0.007633333,-0.0234,-0.025,0.00285,-0.01795,-0.00055
197709,0.0016,0.0043,-0.0027,0.0127,-0.0003,0.013,0.00065,0.00395,-0.0033,0.01395,-0.00665,0.0206,0.0102,-0.0028,-0.00185,0.00145,0.01145,-0.00915
197710,-0.0393,0.0049,-0.0442,-0.025166667,-0.038133333,0.012966667,-0.0238,-0.04245,0.01865,-0.03485,-0.03355,-0.0013,-0.027666667,-0.040633333,-0.0263,-0.04495,-0.03735,-0.03605
197711,0.0454,0.005,0.0404,0.079466667,0.0423,0.037166667,0.06485,0.06245,0.0024,0.0756,0.0533,0.0223,0.076966667,0.0398,0.06235,0.05995,0.0731,0.0508
197712,0.0082,0.0049,0.0033,0.0211,0.007166667,0.013933333,0.0133,0.01715,-0.00385,0.0185,0.00285,0.01565,0.0186,0.004666667,0.0108,0.01465,0.016,0.00035
197801,-0.0552,0.0049,-0.0601,-0.0283,-0.0514,0.0231,-0.0222,-0.05515,0.03295,-0.04805,-0.0408,-0.00725,-0.0308,-0.0539,-0.0247,-0.05765,-0.05055,-0.0433
197802,-0.0093,0.0046,-0.0139,0.021766667,-0.013933333,0.0357,0.0034,-0.0051,0.0085,0.01375,-0.00525,0.019,0.019266667,-0.016433333,0.0009,-0.0076,0.01125,-0.00775
197803,0.034,0.0053,0.0287,0.065733333,0.032366667,0.033366667,0.05475,0.04285,0.0119,0.0618,0.04835,0.01345,0.063233333,0.029866667,0.05225,0.04035,0.0593,0.04585
197804,0.0828,0.0054,0.0774,0.0804,0.077733333,0.002666667,0.0684,0.1043,-0.0359,0.0936,0.08515,0.00845,0.0779,0.075233333,0.0659,0.1018,0.0911,0.08265
197805,0.0232,0.0051,0.0181,0.062266667,0.016866667,0.0454,0.0394,0.04455,-0.00515,0.0637,0.03525,0.02845,0.059766667,0.014366667,0.0369,0.04205,0.0612,0.03275
197806,-0.0108,0.0054,-0.0162,0.0015,-0.0151,0.0166,-0.00625,-0.0118,0.00555,0.01015,-0.0177,0.02785,-0.001,-0.0176,-0.00875,-0.0143,0.00765,-0.0202
197807,0.0567,0.0056,0.0511,0.0582,0.0558,0.0024,0.0568,0.06905,-0.01225,0.08535,0.04305,0.0423,0.0557,0.0533,0.0543,0.06655,0.08285,0.04055
197808,0.0424,0.0055,0.0369,0.0843,0.033633333,0.050666667,0.0551,0.05865,-0.00355,0.0799,0.05115,0.02875,0.0818,0.031133333,0.0526,0.05615,0.0774,0.04865
197809,-0.0069,0.0062,-0.0131,-0.0091,-0.005133333,-0.003966667,-0.0031,-0.02145,0.01835,-0.02755,0.00385,-0.0314,-0.0116,-0.007633333,-0.0056,-0.02395,-0.03005,0.00135
197810,-0.111,0.0068,-0.1178,-0.200733333,-0.101533333,-0.0992,-0.14995,-0.16505,0.0151,-0.20065,-0.1168,-0.08385,-0.203233333,-0.104033333,-0.15245,-0.16755,-0.20315,-0.1193
197811,0.0338,0.007,0.0268,0.0611,0.030033333,0.031066667,0.0359,0.05925,-0.02335,0.0816,0.0268,0.0548,0.0586,0.027533333,0.0334,0.05675,0.0791,0.0243
197812,0.0177,0.0078,0.0099,0.023166667,0.010366667,0.0128,0.0078,0.02985,-0.02205,0.0295,-0.001,0.0305,0.020666667,0.007866667,0.0053,0.02735,0.027,-0.0035
197901,0.0495,0.0077,0.0418,0.085966667,0.050566667,0.0354,0.0807,0.0598,0.0209,0.0656,0.07815,-0.01255,0.083466667,0.048066667,0.0782,0.0573,0.0631,0.07565
197902,-0.0268,0.0073,-0.0341,-0.024966667,-0.029566667,0.0046,-0.02375,-0.0353,0.01155,-0.0337,-0.02285,-0.01085,-0.027466667,-0.032066667,-0.02625,-0.0378,-0.0362,-0.02535
197903,0.0656,0.0081,0.0575,0.094066667,0.062833333,0.031233333,0.07925,0.08555,-0.0063,0.0962,0.0671,0.0291,0.091566667,0.060333333,0.07675,0.08305,0.0937,0.0646
197904,0.0085,0.008,0.0005,0.026366667,0.004766667,0.0216,0.0202,0.0089,0.0113,0.02065,0.0125,0.00815,0.023866667,0.002266667,0.0177,0.0064,0.01815,0.01
197905,-0.0136,0.0082,-0.0218,-0.012633333,-0.015166667,0.002533333,-0.0102,-0.02205,0.01185,-0.01575,-0.0121,-0.00365,-0.015133333,-0.017666667,-0.0127,-0.02455,-0.01825,-0.0146
197906,0.0469,0.0081,0.0388,0.059066667,0.047466667,0.0116,0.05905,0.0449,0.01415,0.0545,0.0461,0.0084,0.056566667,0.044966667,0.05655,0.0424,0.052,0.0436
197907,0.015,0.0077,0.0073,0.0303,0.0174,0.0129,0.0308,0.01185,0.01895,0.01545,0.0262,-0.01075,0.0278,0.0149,0.0283,0.00935,0.01295,0.0237
197908,0.0647,0.0077,0.057,0.078366667,0.0591,0.019266667,0.06405,0.07855,-0.0145,0.07735,0.07975,-0.0024,0.075866667,0.0566,0.06155,0.07605,0.07485,0.07725
197909,0.0014,0.0083,-0.0069,-0.005066667,-0.0014,-0.003666667,-0.009,0.00025,-0.00925,0.0259,-0.0274,0.0533,-0.007566667,-0.0039,-0.0115,-0.00225,0.0234,-0.0299
197910,-0.0727,0.0087,-0.0814,-0.1042,-0.07,-0.0342,-0.0984,-0.07915,-0.01925,-0.07385,-0.09535,0.0215,-0.1067,-0.0725,-0.1009,-0.08165,-0.07635,-0.09785
197911,0.0636,0.0099,0.0537,0.0806,0.0543,0.0263,0.0547,0.08565,-0.03095,0.1163,0.03675,0.07955,0.0781,0.0518,0.0522,0.08315,0.1138,0.03425
197912,0.0282,0.0095,0.0187,0.061866667,0.020266667,0.0416,0.03565,0.0565,-0.02085,0.0705,0.02285,0.04765,0.059366667,0.017766667,0.03315,0.054,0.068,0.02035
198001,0.0656,0.008,0.0576,0.0806,0.0632,0.0174,0.0808,0.0647,0.0161,0.1125,0.0378,0.0747,0.0781,0.0607,0.0783,0.0622,0.11,0.0353
198002,0.001,0.0089,-0.0079,-0.019433333,-0.0012,-0.018233333,-0.00985,-0.01645,0.0066,0.03485,-0.0441,0.07895,-0.021933333,-0.0037,-0.01235,-0.01895,0.03235,-0.0466
198003,-0.1202,0.0121,-0.1323,-0.174733333,-0.109966667,-0.064766667,-0.1525,-0.1418,-0.0107,-0.1889,-0.09275,-0.09615,-0.177233333,-0.112466667,-0.155,-0.1443,-0.1914,-0.09525
198004,0.0523,0.0126,0.0397,0.060933333,0.052266667,0.008666667,0.06005,0.04945,0.0106,0.06135,0.06565,-0.0043,0.058433333,0.049766667,0.05755,0.04695,0.05885,0.06315
198005,0.0601,0.0081,0.052,0.080033333,0.0583,0.021733333,0.07135,0.06895,0.0024,0.06285,0.07415,-0.0113,0.077533333,0.0558,0.06885,0.06645,0.06035,0.07165
198006,0.0377,0.0061,0.0316,0.0463,0.030433333,0.015866667,0.0336,0.04375,-0.01015,0.0529,0.037,0.0159,0.0438,0.027933333,0.0311,0.04125,0.0504,0.0345
198007,0.0694,0.0053,0.0641,0.1003,0.0581,0.0422,0.0508,0.1131,-0.0623,0.09485,0.09125,0.0036,0.0978,0.0556,0.0483,0.1106,0.09235,0.08875
198008,0.0236,0.0064,0.0172,0.057433333,0.017966667,0.039466667,0.027,0.05425,-0.02725,0.0591,0.02705,0.03205,0.054933333,0.015466667,0.0245,0.05175,0.0566,0.02455
198009,0.0295,0.0075,0.022,0.0303,0.021733333,0.008566667,0.001,0.04385,-0.04285,0.05945,0.0051,0.05435,0.0278,0.019233333,-0.0015,0.04135,0.05695,0.0026
198010,0.0201,0.0095,0.0106,0.0375,0.013066667,0.024433333,0.01105,0.0366,-0.02555,0.06165,-0.0117,0.07335,0.035,0.010566667,0.00855,0.0341,0.05915,-0.0142
198011,0.105,0.0096,0.0954,0.0649,0.101433333,-0.036533333,0.0423,0.1179,-0.0756,0.1615,0.00935,0.15215,0.0624,0.098933333,0.0398,0.1154,0.159,0.00685
198012,-0.0344,0.0131,-0.0475,-0.027933333,-0.026866667,-0.001066667,-0.01415,-0.03525,0.0211,-0.0608,0.00555,-0.06635,-0.030433333,-0.029366667,-0.01665,-0.03775,-0.0633,0.00305
198101,-0.0401,0.0104,-0.0505,-0.002633333,-0.033566667,0.030933333,0.0171,-0.04815,0.06525,-0.06235,0.01675,-0.0791,-0.005133333,-0.036066667,0.0146,-0.05065,-0.06485,0.01425
198102,0.0155,0.0107,0.0048,0.015533333,0.017866667,-0.002333333,0.02,0.01025,0.00975,0.0061,0.02,-0.0139,0.013033333,0.015366667,0.0175,0.00775,0.0036,0.0175
198103,0.0462,0.0121,0.0341,0.0774,0.04,0.0374,0.061,0.05885,0.00215,0.06795,0.06015,0.0078,0.0749,0.0375,0.0585,0.05635,0.06545,0.05765
198104,-0.0113,0.0108,-0.0221,0.0317,-0.011433333,0.043133333,0.02335,0.0002,0.02315,-0.0008,0.0088,-0.0096,0.0292,-0.013933333,0.02085,-0.0023,-0.0033,0.0063
198105,0.0136,0.0115,0.0021,0.030766667,0.010533333,0.020233333,0.02215,0.02785,-0.0057,0.0415,0.00415,0.03735,0.028266667,0.008033333,0.01965,0.02535,0.039,0.00165
198106,-0.0102,0.0135,-0.0237,-0.012033333,-0.002533333,-0.0095,0.00885,-0.04505,0.0539,-0.0453,0.0137,-0.059,-0.014533333,-0.005033333,0.00635,-0.04755,-0.0478,0.0112
198107,-0.0031,0.0124,-0.0155,-0.021833333,-0.0005,-0.021333333,-0.01285,-0.00575,-0.0071,-0.0199,0.0054,-0.0253,-0.024333333,-0.003,-0.01535,-0.00825,-0.0224,0.0029
198108,-0.0563,0.0128,-0.0691,-0.0686,-0.0493,-0.0193,-0.0363,-0.08425,0.04795,-0.06945,-0.0583,-0.01115,-0.0711,-0.0518,-0.0388,-0.08675,-0.07195,-0.0608
198109,-0.0638,0.0124,-0.0762,-0.0737,-0.044966667,-0.028733333,-0.03115,-0.08275,0.0516,-0.06105,-0.0804,0.01935,-0.0762,-0.047466667,-0.03365,-0.08525,-0.06355,-0.0829
198110,0.0602,0.0121,0.0481,0.076733333,0.0542,0.022533333,0.05095,0.09175,-0.0408,0.0876,0.04695,0.04065,0.074233333,0.0517,0.04845,0.08925,0.0851,0.04445
198111,0.0458,0.0107,0.0351,0.0337,0.044733333,-0.011033333,0.0444,0.024,0.0204,0.03295,0.0355,-0.00255,0.0312,0.042233333,0.0419,0.0215,0.03045,0.033
198112,-0.0281,0.0087,-0.0368,-0.015466667,-0.027533333,0.012066667,-0.01895,-0.02725,0.0083,-0.02055,-0.0337,0.01315,-0.017966667,-0.030033333,-0.02145,-0.02975,-0.02305,-0.0362
198201,-0.0262,0.008,-0.0342,-0.030366667,-0.0173,-0.013066667,-0.0018,-0.03345,0.03165,-0.0199,-0.03695,0.01705,-0.032866667,-0.0198,-0.0043,-0.03595,-0.0224,-0.03945
198202,-0.0511,0.0092,-0.0603,-0.0367,-0.0427,0.006,-0.01335,-0.0731,0.05975,-0.0261,-0.0755,0.0494,-0.0392,-0.0452,-0.01585,-0.0756,-0.0286,-0.078
198203,-0.0101,0.0098,-0.0199,-0.004333333,-0.0019,-0.002433333,0.018,-0.0212,0.0392,0.00515,-0.02465,0.0298,-0.006833333,-0.0044,0.0155,-0.0237,0.00265,-0.02715
198204,0.0433,0.0113,0.032,0.054666667,0.039233333,0.015433333,0.03355,0.0617,-0.02815,0.04775,0.05185,-0.0041,0.052166667,0.036733333,0.03105,0.0592,0.04525,0.04935
198205,-0.0282,0.0106,-0.0388,-0.021866667,-0.0266,0.004733333,-0.01615,-0.0348,0.01865,-0.0222,-0.04755,0.02535,-0.024366667,-0.0291,-0.01865,-0.0373,-0.0247,-0.05005
198206,-0.0239,0.0096,-0.0335,-0.021833333,-0.018033333,-0.0038,-0.01485,-0.0305,0.01565,-0.0038,-0.05375,0.04995,-0.024333333,-0.020533333,-0.01735,-0.033,-0.0063,-0.05625
198207,-0.0205,0.0105,-0.031,-0.012766667,-0.0218,0.009033333,-0.01295,-0.01595,0.003,0.00175,-0.04295,0.0447,-0.015266667,-0.0243,-0.01545,-0.01845,-0.00075,-0.04545
198208,0.119,0.0076,0.1114,0.081666667,0.1247,-0.043033333,0.1048,0.09605,0.00875,0.093,0.12815,-0.03515,0.079166667,0.1222,0.1023,0.09355,0.0905,0.12565
198209,0.0168,0.0051,0.0117,0.0425,0.0134,0.0291,0.0271,0.02305,0.00405,0.0425,0.0007,0.0418,0.04,0.0109,0.0246,0.02055,0.04,-0.0018
198210,0.1186,0.0059,0.1127,0.134233333,0.111766667,0.022466667,0.10385,0.1433,-0.03945,0.1316,0.13115,0.00045,0.131733333,0.109266667,0.10135,0.1408,0.1291,0.12865
198211,0.0519,0.0063,0.0456,0.091366667,0.044233333,0.047133333,0.06375,0.08495,-0.0212,0.0892,0.0303,0.0589,0.088866667,0.041733333,0.06125,0.08245,0.0867,0.0278
198212,0.0145,0.0067,0.0078,0.0118,0.0126,-0.0008,0.01265,0.01185,0.0008,0.0157,0.01535,0.00035,0.0093,0.0101,0.01015,0.00935,0.0132,0.01285
198301,0.0419,0.0069,0.035,0.066833333,0.0402,0.026633333,0.0553,0.0618,-0.0065,0.0514,0.06815,-0.01675,0.064333333,0.0377,0.0528,0.0593,0.0489,0.06565
198302,0.0302,0.0062,0.024,0.0578,0.027833333,0.029966667,0.0447,0.03925,0.00545,0.05765,0.01965,0.038,0.0553,0.025333333,0.0422,0.03675,0.05515,0.01715
